branch_id;receipt_id;product_id;quantity;payment_id;date;items_price
1;77;238;4;1;20200101;3
1;77;206;6;1;20200101;3
1;77;357;3;1;20200101;3
1;78;51;6;1;20200101;11
1;78;224;4;1;20200101;2.5
1;78;156;6;1;20200101;7
1;78;213;2;1;20200101;3.5
1;78;335;6;1;20200101;4.2
1;78;175;5;1;20200101;2.5
1;78;319;5;1;20200101;3.7
1;78;214;4;1;20200101;2.5
1;78;227;5;1;20200101;2.5
1;79;442;6;1;20200101;3.5
1;79;210;1;1;20200101;2.5
1;79;80;6;1;20200101;7.5
1;79;247;1;1;20200101;2.5
1;79;183;6;1;20200101;2.5
1;79;6;2;1;20200101;10
1;79;85;5;1;20200101;7.5
1;79;324;5;1;20200101;3.7
1;79;195;1;1;20200101;2.5
1;80;365;6;2;20200101;4.2
1;80;432;3;2;20200101;1.8
1;80;401;6;2;20200101;3
1;80;418;5;2;20200101;1.8
1;80;386;2;2;20200101;3.7
1;80;435;6;2;20200101;1.8
1;80;185;4;2;20200101;2.5
1;80;258;3;2;20200101;3
1;80;355;6;2;20200101;3
1;81;197;4;1;20200101;3.5
1;81;413;2;1;20200101;3.5
1;81;39;1;1;20200101;15
1;81;50;5;1;20200101;15
1;81;431;3;1;20200101;2.2
1;81;290;4;1;20200101;1.5
1;81;408;2;1;20200101;1.8
1;81;319;2;1;20200101;3.7
1;81;383;3;1;20200101;3
1;81;178;4;1;20200101;2.5
1;82;266;5;1;20200101;8.5
1;82;47;1;1;20200101;10.5
1;82;352;1;1;20200101;3
1;82;242;4;1;20200101;2.5
1;82;251;4;1;20200101;3
1;82;193;6;1;20200101;3.5
1;82;273;6;1;20200101;8.5
1;82;237;5;1;20200101;3
1;82;451;6;1;20200101;3
1;82;44;6;1;20200101;15
1;83;402;3;1;20200101;3
1;83;434;4;1;20200101;3
1;83;359;4;1;20200101;4.2
1;83;11;6;1;20200101;15
1;83;149;1;1;20200101;5
1;83;44;1;1;20200101;15
1;83;244;1;1;20200101;3
1;83;380;1;1;20200101;5
1;83;208;4;1;20200101;3.5
1;83;195;1;1;20200101;2.5
1;84;429;4;2;20200101;1.8
1;84;427;2;2;20200101;3
1;84;325;4;2;20200101;3
1;84;372;3;2;20200101;3.7
1;84;400;2;2;20200101;3.5
1;84;284;4;2;20200101;8
1;84;353;5;2;20200101;3.7
1;84;155;5;2;20200101;5.5
1;84;226;1;2;20200101;2.5
1;84;145;5;2;20200101;7
1;85;437;6;1;20200101;1.5
1;85;173;3;1;20200101;3
1;85;427;6;1;20200101;3
1;85;366;4;1;20200101;3.5
1;85;319;1;1;20200101;3.7
1;85;272;6;1;20200101;8.5
1;85;13;4;1;20200101;11
1;85;114;2;1;20200101;7
1;85;380;1;1;20200101;5
1;85;92;1;1;20200101;8
1;86;178;6;1;20200101;2.5
1;86;133;4;1;20200101;6.5
1;86;245;6;1;20200101;2.5
1;86;295;3;1;20200101;2.5
1;86;135;2;1;20200101;9
1;86;124;4;1;20200101;7
1;86;30;2;1;20200101;12
1;86;112;5;1;20200101;8
1;86;182;5;1;20200101;2.5
1;86;400;6;1;20200101;3.5
1;87;12;6;1;20200101;10
1;87;10;2;1;20200101;14.5
1;87;429;1;1;20200101;1.8
1;87;13;3;1;20200101;11
1;87;78;5;1;20200101;7
1;87;436;2;1;20200101;2.2
1;87;401;5;1;20200101;3
1;87;448;2;1;20200101;1.8
1;87;140;5;1;20200101;8.5
1;87;330;3;1;20200101;3
1;88;76;4;2;20200101;11
1;88;21;5;2;20200101;11.5
1;88;201;3;2;20200101;2.5
1;88;295;3;2;20200101;2.5
1;88;313;2;2;20200101;2
1;88;303;6;2;20200101;1.7
1;88;395;6;2;20200101;3.5
1;88;147;5;2;20200101;7
1;88;105;5;2;20200101;9
1;88;349;2;2;20200101;3
1;89;156;4;1;20200101;7
1;89;166;4;1;20200101;12
1;89;205;4;1;20200101;3
1;89;318;5;1;20200101;1.5
1;89;270;2;1;20200101;7.5
1;89;386;2;1;20200101;3.7
1;89;443;2;1;20200101;1.8
1;89;44;1;1;20200101;15
1;89;168;1;1;20200101;15.5
1;89;257;3;1;20200101;3.5
1;90;457;5;1;20200101;1.8
1;90;337;4;1;20200101;4.2
1;90;439;6;1;20200101;3.5
1;90;12;6;1;20200101;10
1;90;182;2;1;20200101;2.5
1;90;373;5;1;20200101;3
1;90;155;4;1;20200101;5.5
1;90;305;5;1;20200101;1.7
1;90;226;6;1;20200101;2.5
1;90;154;4;1;20200101;5
1;91;455;6;1;20200101;1.8
1;91;154;4;1;20200101;5
1;91;442;2;1;20200101;3.5
1;91;336;5;1;20200101;3
1;91;14;4;1;20200101;11.5
1;91;386;4;1;20200101;3.7
1;91;278;2;1;20200101;8
1;91;417;5;1;20200101;3
1;91;2;3;1;20200101;11.5
1;91;170;5;1;20200101;15
1;92;133;4;2;20200101;6.5
1;92;34;2;2;20200101;15
1;92;72;3;2;20200101;12
1;92;329;3;2;20200101;5
1;92;152;6;2;20200101;6.5
1;92;162;4;2;20200101;12
1;92;236;5;2;20200101;2.5
1;92;27;2;2;20200101;10.5
1;92;86;6;2;20200101;8
1;92;295;3;2;20200101;2.5
1;93;454;2;1;20200101;3
1;93;69;4;1;20200101;10
1;93;192;2;1;20200101;3
1;93;7;2;1;20200101;11.5
1;93;455;5;1;20200101;1.8
1;93;293;4;1;20200101;1.7
1;93;404;2;1;20200101;3
1;93;136;4;1;20200101;6.5
1;93;189;3;1;20200101;2.5
1;93;48;3;1;20200101;14.5
1;94;9;1;1;20200101;10
1;94;254;5;1;20200101;3
1;94;39;5;1;20200101;15
1;94;21;5;1;20200101;11.5
1;94;150;3;1;20200101;5.5
1;94;226;4;1;20200101;2.5
1;94;59;3;1;20200101;15
1;94;233;6;1;20200101;3
1;94;276;4;1;20200101;7
1;94;271;2;1;20200101;9
1;95;276;5;1;20200101;7
1;95;332;4;1;20200101;3.5
1;95;330;3;1;20200101;3
1;95;229;5;1;20200101;2.5
1;95;106;6;1;20200101;7.5
1;95;148;5;1;20200101;5
1;95;77;1;1;20200101;11
1;95;214;1;1;20200101;2.5
1;95;14;6;1;20200101;11.5
1;95;451;4;1;20200101;3
1;96;113;5;2;20200101;7
1;96;31;2;2;20200101;11
1;96;411;3;2;20200101;1.5
1;96;319;3;2;20200101;3.7
1;96;303;3;2;20200101;1.7
1;96;211;4;2;20200101;3.5
1;96;364;4;2;20200101;4.2
1;96;400;1;2;20200101;3.5
1;96;287;4;2;20200101;7
1;96;366;3;2;20200101;3.5
1;97;149;3;1;20200101;5
1;97;385;4;1;20200101;3
1;97;453;1;1;20200101;1.8
1;97;107;1;1;20200101;6.5
1;97;52;2;1;20200101;10.5
1;97;437;4;1;20200101;1.5
1;97;186;3;1;20200101;3
1;97;258;4;1;20200101;3
1;97;228;3;1;20200101;3
1;97;174;5;1;20200101;3.5
1;98;228;3;1;20200101;3
1;98;7;3;1;20200101;11.5
1;98;134;6;1;20200101;8
1;98;201;2;1;20200101;2.5
1;98;118;4;1;20200101;7
1;98;378;3;1;20200101;3.7
1;98;77;2;1;20200101;11
1;98;21;4;1;20200101;11.5
1;98;403;3;1;20200101;1.8
1;98;313;6;1;20200101;2
1;99;96;3;1;20200101;6.5
1;99;452;1;1;20200101;3
1;99;276;4;1;20200101;7
1;99;406;4;1;20200101;1.8
1;99;402;2;1;20200101;3
1;99;41;2;1;20200101;11
1;99;287;5;1;20200101;7
1;99;358;2;1;20200101;4.2
1;99;421;3;1;20200101;1.8
1;99;232;5;1;20200101;2.5
1;100;257;3;2;20200101;3.5
1;100;186;2;2;20200101;3
1;100;396;1;2;20200101;1.5
1;100;232;4;2;20200101;2.5
1;100;336;4;2;20200101;3
1;100;149;1;2;20200101;5
1;100;394;1;2;20200101;2.2
1;100;108;1;2;20200101;8.5
1;100;436;2;2;20200101;2.2
1;100;425;1;2;20200101;1.5
1;101;171;6;1;20200102;15
1;101;129;6;1;20200102;7
1;101;367;4;1;20200102;3.7
1;101;300;2;1;20200102;1.7
1;101;10;5;1;20200102;14.5
1;101;214;2;1;20200102;2.5
1;101;6;3;1;20200102;10
1;101;431;4;1;20200102;2.2
1;101;414;5;1;20200102;3.5
1;101;336;4;1;20200102;3
1;101;270;1;1;20200102;7.5
1;101;192;2;1;20200102;3
1;101;441;4;1;20200102;3.5
1;101;332;2;1;20200102;3.5
1;101;88;6;1;20200102;7.5
1;102;309;2;1;20200102;1.7
1;102;153;4;1;20200102;7
1;102;448;1;1;20200102;1.8
1;102;292;4;1;20200102;2
1;102;276;5;1;20200102;7
1;102;41;6;1;20200102;11
1;102;269;4;1;20200102;8
1;102;120;2;1;20200102;7
1;102;7;2;1;20200102;11.5
1;102;100;3;1;20200102;7.5
1;102;380;2;1;20200102;5
1;102;113;5;1;20200102;7
1;102;38;5;1;20200102;14.5
1;102;429;5;1;20200102;1.8
1;102;98;6;1;20200102;8
1;103;83;2;1;20200102;6.5
1;103;202;3;1;20200102;3.5
1;103;274;3;1;20200102;9
1;103;125;4;1;20200102;7.5
1;103;306;6;1;20200102;2.5
1;103;94;4;1;20200102;8
1;103;129;6;1;20200102;7
1;103;406;6;1;20200102;1.8
1;103;258;2;1;20200102;3
1;103;30;1;1;20200102;12
1;103;329;6;1;20200102;5
1;103;59;3;1;20200102;15
1;103;50;5;1;20200102;15
1;103;80;3;1;20200102;7.5
1;103;283;2;1;20200102;6.5
1;104;314;1;2;20200102;1.7
1;104;45;5;2;20200102;15
1;104;347;2;2;20200102;3
1;104;15;5;2;20200102;12
1;104;91;5;2;20200102;7
1;104;409;4;2;20200102;3.5
1;104;174;3;2;20200102;3.5
1;104;361;1;2;20200102;5
1;104;413;2;2;20200102;3.5
1;104;394;6;2;20200102;2.2
1;104;86;6;2;20200102;8
1;104;26;5;2;20200102;12
1;104;279;4;2;20200102;8
1;104;285;6;2;20200102;7.5
1;104;312;3;2;20200102;2.5
1;105;89;6;1;20200102;8
1;105;363;6;1;20200102;3.7
1;105;177;6;1;20200102;2.5
1;105;72;2;1;20200102;12
1;105;281;4;1;20200102;6.5
1;105;219;2;1;20200102;3
1;105;114;6;1;20200102;7
1;105;286;2;1;20200102;7.5
1;105;291;2;1;20200102;1.5
1;105;183;5;1;20200102;2.5
1;105;81;6;1;20200102;6.5
1;105;48;6;1;20200102;14.5
1;105;51;1;1;20200102;11
1;105;187;6;1;20200102;3.5
1;105;434;3;1;20200102;3
1;106;231;2;1;20200102;3.5
1;106;174;5;1;20200102;3.5
1;106;140;3;1;20200102;8.5
1;106;317;5;1;20200102;2
1;106;188;2;1;20200102;2.5
1;106;424;6;1;20200102;1.8
1;106;93;4;1;20200102;7
1;106;219;2;1;20200102;3
1;106;19;3;1;20200102;11.5
1;106;279;5;1;20200102;8
1;106;147;1;1;20200102;7
1;106;31;5;1;20200102;11
1;106;101;3;1;20200102;8.5
1;106;325;2;1;20200102;3
1;106;98;3;1;20200102;8
1;107;408;3;1;20200102;1.8
1;107;170;3;1;20200102;15
1;107;347;4;1;20200102;3
1;107;7;3;1;20200102;11.5
1;107;187;2;1;20200102;3.5
1;107;410;1;1;20200102;2.2
1;107;174;3;1;20200102;3.5
1;107;179;3;1;20200102;3
1;107;159;4;1;20200102;15.5
1;107;239;4;1;20200102;3
1;107;216;2;1;20200102;2.5
1;107;369;3;1;20200102;3
1;107;389;4;1;20200102;5
1;107;308;5;1;20200102;2
1;107;136;2;1;20200102;6.5
1;108;204;6;2;20200102;3.5
1;108;165;1;2;20200102;15.5
1;108;321;1;2;20200102;3.7
1;108;225;4;2;20200102;2.5
1;108;369;6;2;20200102;3
1;108;266;2;2;20200102;8.5
1;108;200;2;2;20200102;3.5
1;108;146;5;2;20200102;7.5
1;108;367;1;2;20200102;3.7
1;108;408;2;2;20200102;1.8
1;108;95;5;2;20200102;9
1;108;246;4;2;20200102;2.5
1;108;414;1;2;20200102;3.5
1;108;192;4;2;20200102;3
1;108;173;2;2;20200102;3
1;109;399;6;1;20200102;3
1;109;438;6;1;20200102;3
1;109;187;4;1;20200102;3.5
1;109;19;2;1;20200102;11.5
1;109;34;2;1;20200102;15
1;109;338;4;1;20200102;3.7
1;109;384;1;1;20200102;5
1;109;61;6;1;20200102;11
1;109;220;5;1;20200102;2.5
1;109;326;2;1;20200102;5
1;109;42;3;1;20200102;14.5
1;109;15;5;1;20200102;12
1;109;216;2;1;20200102;2.5
1;109;159;2;1;20200102;15.5
1;109;77;1;1;20200102;11
1;110;272;4;1;20200102;8.5
1;110;156;2;1;20200102;7
1;110;360;6;1;20200102;3.7
1;110;2;6;1;20200102;11.5
1;110;206;6;1;20200102;3
1;110;283;1;1;20200102;6.5
1;110;431;1;1;20200102;2.2
1;110;221;6;1;20200102;3.5
1;110;175;1;1;20200102;2.5
1;110;287;3;1;20200102;7
1;110;256;4;1;20200102;2.5
1;110;160;2;1;20200102;15.5
1;110;427;1;1;20200102;3
1;110;439;5;1;20200102;3.5
1;110;114;6;1;20200102;7
1;111;238;1;1;20200102;3
1;111;292;3;1;20200102;2
1;111;98;3;1;20200102;8
1;111;25;6;1;20200102;12
1;111;333;5;1;20200102;3
1;111;310;1;1;20200102;1.7
1;111;219;4;1;20200102;3
1;111;381;4;1;20200102;5
1;111;108;6;1;20200102;8.5
1;111;251;3;1;20200102;3
1;111;344;6;1;20200102;4.2
1;111;306;3;1;20200102;2.5
1;111;36;5;1;20200102;14.5
1;111;149;3;1;20200102;5
1;111;396;6;1;20200102;1.5
1;112;140;6;2;20200102;8.5
1;112;42;2;2;20200102;14.5
1;112;70;6;2;20200102;10
1;112;172;1;2;20200102;3.5
1;112;415;1;2;20200102;1.5
1;112;303;5;2;20200102;1.7
1;112;444;2;2;20200102;3
1;112;260;4;2;20200102;3
1;112;231;1;2;20200102;3.5
1;112;76;6;2;20200102;11
1;112;218;6;2;20200102;3.5
1;112;255;2;2;20200102;3
1;112;190;2;2;20200102;2.5
1;112;131;1;2;20200102;7.5
1;112;12;4;2;20200102;10
1;113;120;1;1;20200102;7
1;113;63;5;1;20200102;14.5
1;113;323;3;1;20200102;3.7
1;113;263;5;1;20200102;3
1;113;421;1;1;20200102;1.8
1;113;449;1;1;20200102;2.2
1;113;341;3;1;20200102;3.5
1;113;219;1;1;20200102;3
1;113;321;1;1;20200102;3.7
1;113;276;5;1;20200102;7
1;113;57;1;1;20200102;14.5
1;113;251;5;1;20200102;3
1;113;302;5;1;20200102;2.5
1;113;164;1;1;20200102;15.5
1;113;330;1;1;20200102;3
1;114;13;6;1;20200102;11
1;114;346;5;1;20200102;4.2
1;114;420;2;1;20200102;1.5
1;114;16;1;1;20200102;10
1;114;14;3;1;20200102;11.5
1;114;454;1;1;20200102;3
1;114;353;1;1;20200102;3.7
1;114;383;5;1;20200102;3
1;114;437;3;1;20200102;1.5
1;114;276;1;1;20200102;7
1;114;419;3;1;20200102;1.8
1;114;288;1;1;20200102;8.5
1;114;130;4;1;20200102;6.5
1;114;314;3;1;20200102;1.7
1;114;261;2;1;20200102;3
1;115;240;6;1;20200102;2.5
1;115;57;3;1;20200102;14.5
1;115;435;4;1;20200102;1.8
1;115;8;5;1;20200102;11.5
1;115;102;6;1;20200102;7
1;115;211;2;1;20200102;3.5
1;115;132;2;1;20200102;8.5
1;115;248;1;1;20200102;2.5
1;115;187;1;1;20200102;3.5
1;115;204;1;1;20200102;3.5
1;115;215;4;1;20200102;2.5
1;115;122;4;1;20200102;7
1;115;236;3;1;20200102;2.5
1;115;238;4;1;20200102;3
1;115;36;5;1;20200102;14.5
1;116;87;3;2;20200102;6.5
1;116;195;6;2;20200102;2.5
1;116;232;1;2;20200102;2.5
1;116;214;5;2;20200102;2.5
1;116;131;2;2;20200102;7.5
1;116;188;2;2;20200102;2.5
1;116;42;2;2;20200102;14.5
1;116;259;4;2;20200102;3.5
1;116;13;4;2;20200102;11
1;116;61;6;2;20200102;11
1;116;377;2;2;20200102;3
1;116;173;1;2;20200102;3
1;116;362;3;2;20200102;3.5
1;116;216;5;2;20200102;2.5
1;116;125;3;2;20200102;7.5
1;117;419;2;1;20200102;1.8
1;117;398;4;1;20200102;3.5
1;117;240;5;1;20200102;2.5
1;117;176;6;1;20200102;3
1;117;74;4;1;20200102;11
1;117;60;1;1;20200102;14.5
1;117;254;2;1;20200102;3
1;117;267;3;1;20200102;9
1;117;146;3;1;20200102;7.5
1;117;408;3;1;20200102;1.8
1;117;309;6;1;20200102;1.7
1;117;249;5;1;20200102;2.5
1;117;402;6;1;20200102;3
1;117;115;5;1;20200102;8.5
1;117;162;3;1;20200102;12
1;118;137;1;1;20200102;9
1;118;427;5;1;20200102;3
1;118;64;3;1;20200102;10.5
1;118;310;3;1;20200102;1.7
1;118;375;5;1;20200102;5
1;118;372;1;1;20200102;3.7
1;118;203;3;1;20200102;2.5
1;118;289;4;1;20200102;1.5
1;118;387;6;1;20200102;4.2
1;118;438;4;1;20200102;3
1;118;105;4;1;20200102;9
1;118;239;2;1;20200102;3
1;118;95;3;1;20200102;9
1;118;371;2;1;20200102;4.2
1;118;312;2;1;20200102;2.5
1;119;280;6;1;20200102;8
1;119;404;1;1;20200102;3
1;119;315;5;1;20200102;2.5
1;119;248;6;1;20200102;2.5
1;119;311;4;1;20200102;1.7
1;119;72;5;1;20200102;12
1;119;268;6;1;20200102;6.5
1;119;5;3;1;20200102;10
1;119;247;2;1;20200102;2.5
1;119;43;6;1;20200102;11.5
1;119;312;3;1;20200102;2.5
1;119;430;3;1;20200102;1.8
1;119;342;1;1;20200102;3
1;119;20;5;1;20200102;10
1;119;22;6;1;20200102;14.5
1;120;281;1;2;20200102;6.5
1;120;356;3;2;20200102;3.5
1;120;246;5;2;20200102;2.5
1;120;331;1;2;20200102;3.5
1;120;324;4;2;20200102;3.7
1;120;315;3;2;20200102;2.5
1;120;106;2;2;20200102;7.5
1;120;147;1;2;20200102;7
1;120;131;5;2;20200102;7.5
1;120;287;4;2;20200102;7
1;120;44;2;2;20200102;15
1;120;341;1;2;20200102;3.5
1;120;119;6;2;20200102;7.5
1;120;452;3;2;20200102;3
1;120;77;6;2;20200102;11
1;121;384;6;1;20200102;5
1;121;107;4;1;20200102;6.5
1;121;101;4;1;20200102;8.5
1;121;133;2;1;20200102;6.5
1;121;367;1;1;20200102;3.7
1;121;326;3;1;20200102;5
1;121;25;3;1;20200102;12
1;121;314;1;1;20200102;1.7
1;121;284;5;1;20200102;8
1;121;438;1;1;20200102;3
1;121;60;5;1;20200102;14.5
1;121;87;1;1;20200102;6.5
1;122;177;3;1;20200102;2.5
1;122;108;1;1;20200102;8.5
1;122;428;6;1;20200102;3
1;122;207;3;1;20200102;3
1;122;16;3;1;20200102;10
1;122;139;5;1;20200102;7
1;122;175;5;1;20200102;2.5
1;122;203;6;1;20200102;2.5
1;122;371;3;1;20200102;4.2
1;122;415;3;1;20200102;1.5
1;122;149;2;1;20200102;5
1;122;3;4;1;20200102;11.5
1;123;359;6;1;20200102;4.2
1;123;252;5;1;20200102;3
1;123;181;3;1;20200102;3
1;123;136;6;1;20200102;6.5
1;123;291;1;1;20200102;1.5
1;123;234;2;1;20200102;3.5
1;123;452;2;1;20200102;3
1;123;31;6;1;20200102;11
1;123;92;3;1;20200102;8
1;123;380;2;1;20200102;5
1;123;370;6;1;20200102;3.5
1;123;248;4;1;20200102;2.5
1;124;259;6;2;20200102;3.5
1;124;168;1;2;20200102;15.5
1;124;433;2;2;20200102;3.5
1;124;233;2;2;20200102;3
1;124;69;4;2;20200102;10
1;124;415;3;2;20200102;1.5
1;124;429;4;2;20200102;1.8
1;124;410;2;2;20200102;2.2
1;124;437;6;2;20200102;1.5
1;124;359;4;2;20200102;4.2
1;124;250;3;2;20200102;3
1;124;286;3;2;20200102;7.5
1;125;427;6;1;20200102;3
1;125;345;4;1;20200102;3
1;125;449;2;1;20200102;2.2
1;125;360;6;1;20200102;3.7
1;125;410;4;1;20200102;2.2
1;125;188;2;1;20200102;2.5
1;125;283;3;1;20200102;6.5
1;125;111;1;1;20200102;9
1;125;144;3;1;20200102;5.5
1;125;352;5;1;20200102;3
1;125;82;5;1;20200102;9
1;125;34;5;1;20200102;15
1;126;20;2;1;20200102;10
1;126;301;2;1;20200102;1.7
1;126;393;5;1;20200102;1.8
1;126;235;1;1;20200102;3
1;126;297;3;1;20200102;1.5
1;126;166;6;1;20200102;12
1;126;17;2;1;20200102;12
1;126;222;5;1;20200102;2.5
1;126;12;4;1;20200102;10
1;126;228;4;1;20200102;3
1;126;112;1;1;20200102;8
1;126;216;5;1;20200102;2.5
1;127;434;3;1;20200102;3
1;127;263;6;1;20200102;3
1;127;35;3;1;20200102;12
1;127;85;4;1;20200102;7.5
1;127;59;1;1;20200102;15
1;127;163;4;1;20200102;15.5
1;127;311;1;1;20200102;1.7
1;127;174;6;1;20200102;3.5
1;127;87;2;1;20200102;6.5
1;127;231;4;1;20200102;3.5
1;127;341;6;1;20200102;3.5
1;127;328;2;1;20200102;5
1;128;254;5;2;20200102;3
1;128;216;6;2;20200102;2.5
1;128;101;3;2;20200102;8.5
1;128;19;4;2;20200102;11.5
1;128;88;4;2;20200102;7.5
1;128;351;3;2;20200102;3
1;128;203;4;2;20200102;2.5
1;128;279;4;2;20200102;8
1;128;60;4;2;20200102;14.5
1;128;313;5;2;20200102;2
1;128;130;2;2;20200102;6.5
1;128;298;2;2;20200102;1.7
1;129;5;2;1;20200102;10
1;129;311;6;1;20200102;1.7
1;129;437;4;1;20200102;1.5
1;129;237;2;1;20200102;3
1;129;256;5;1;20200102;2.5
1;129;386;2;1;20200102;3.7
1;129;61;2;1;20200102;11
1;129;159;6;1;20200102;15.5
1;129;23;6;1;20200102;14.5
1;129;385;3;1;20200102;3
1;129;261;4;1;20200102;3
1;129;457;2;1;20200102;1.8
1;130;26;6;1;20200102;12
1;130;450;6;1;20200102;1.5
1;130;135;5;1;20200102;9
1;130;34;3;1;20200102;15
1;130;43;1;1;20200102;11.5
1;130;318;4;1;20200102;1.5
1;130;367;3;1;20200102;3.7
1;130;187;6;1;20200102;3.5
1;130;11;5;1;20200102;15
1;130;345;1;1;20200102;3
1;130;274;4;1;20200102;9
1;130;400;1;1;20200102;3.5
1;131;244;5;1;20200102;3
1;131;454;5;1;20200102;3
1;131;45;5;1;20200102;15
1;131;411;1;1;20200102;1.5
1;131;241;1;1;20200102;2.5
1;131;203;2;1;20200102;2.5
1;131;33;5;1;20200102;10
1;131;365;6;1;20200102;4.2
1;131;192;3;1;20200102;3
1;131;370;4;1;20200102;3.5
1;131;43;3;1;20200102;11.5
1;131;46;4;1;20200102;11
1;132;277;4;2;20200102;7.5
1;132;172;3;2;20200102;3.5
1;132;400;1;2;20200102;3.5
1;132;94;4;2;20200102;8
1;132;451;3;2;20200102;3
1;132;28;3;2;20200102;15
1;132;72;2;2;20200102;12
1;132;368;5;2;20200102;3.7
1;132;137;5;2;20200102;9
1;132;254;4;2;20200102;3
1;132;134;1;2;20200102;8
1;132;286;4;2;20200102;7.5
1;133;316;1;1;20200102;1.5
1;133;416;3;1;20200102;3
1;133;440;4;1;20200102;2.2
1;133;26;1;1;20200102;12
1;133;281;2;1;20200102;6.5
1;133;284;4;1;20200102;8
1;133;38;5;1;20200102;14.5
1;133;332;2;1;20200102;3.5
1;133;221;1;1;20200102;3.5
1;133;65;1;1;20200102;10
1;133;181;4;1;20200102;3
1;133;428;4;1;20200102;3
1;134;145;4;1;20200102;7
1;134;245;6;1;20200102;2.5
1;134;13;3;1;20200102;11
1;134;294;1;1;20200102;1.5
1;134;113;2;1;20200102;7
1;134;440;4;1;20200102;2.2
1;134;320;3;1;20200102;3.7
1;134;256;2;1;20200102;2.5
1;134;103;4;1;20200102;7.5
1;134;360;3;1;20200102;3.7
1;134;85;6;1;20200102;7.5
1;134;333;2;1;20200102;3
1;135;62;2;1;20200102;11
1;135;403;3;1;20200102;1.8
1;135;208;1;1;20200102;3.5
1;135;168;1;1;20200102;15.5
1;135;358;4;1;20200102;4.2
1;135;125;4;1;20200102;7.5
1;135;234;3;1;20200102;3.5
1;135;258;4;1;20200102;3
1;135;310;3;1;20200102;1.7
1;135;214;1;1;20200102;2.5
1;135;134;6;1;20200102;8
1;135;144;5;1;20200102;5.5
1;136;59;3;2;20200102;15
1;136;212;6;2;20200102;2.5
1;136;327;5;2;20200102;4.2
1;136;341;1;2;20200102;3.5
1;136;269;2;2;20200102;8
1;136;138;2;2;20200102;7.5
1;136;99;6;2;20200102;9
1;136;25;3;2;20200102;12
1;136;346;3;2;20200102;4.2
1;136;432;1;2;20200102;1.8
1;136;358;4;2;20200102;4.2
1;136;315;1;2;20200102;2.5
1;137;9;2;1;20200102;10
1;137;307;3;1;20200102;1.5
1;137;357;5;1;20200102;3
1;137;284;2;1;20200102;8
1;137;375;2;1;20200102;5
1;137;219;1;1;20200102;3
1;137;343;1;1;20200102;5
1;137;237;5;1;20200102;3
1;137;279;1;1;20200102;8
1;137;65;1;1;20200102;10
1;137;393;1;1;20200102;1.8
1;137;158;1;1;20200102;17.5
1;138;307;4;1;20200102;1.5
1;138;58;6;1;20200102;11.5
1;138;454;6;1;20200102;3
1;138;172;5;1;20200102;3.5
1;138;109;5;1;20200102;6.5
1;138;52;1;1;20200102;10.5
1;138;103;4;1;20200102;7.5
1;138;44;5;1;20200102;15
1;138;161;3;1;20200102;15
1;138;308;6;1;20200102;2
1;138;216;1;1;20200102;2.5
1;138;355;5;1;20200102;3
1;139;438;2;1;20200102;3
1;139;245;1;1;20200102;2.5
1;139;37;1;1;20200102;15
1;139;198;4;1;20200102;3.5
1;139;211;2;1;20200102;3.5
1;139;84;3;1;20200102;7
1;139;62;1;1;20200102;11
1;139;79;2;1;20200102;6.5
1;139;353;6;1;20200102;3.7
1;139;54;6;1;20200102;15
1;139;66;2;1;20200102;12
1;139;214;2;1;20200102;2.5
1;140;448;5;2;20200102;1.8
1;140;456;5;2;20200102;3
1;140;282;3;2;20200102;6.5
1;140;142;2;2;20200102;7.5
1;140;316;3;2;20200102;1.5
1;140;428;6;2;20200102;3
1;140;434;1;2;20200102;3
1;140;421;5;2;20200102;1.8
1;140;271;3;2;20200102;9
1;140;128;5;2;20200102;8
1;140;49;6;2;20200102;10.5
1;140;260;6;2;20200102;3
1;141;20;1;1;20200102;10
1;141;433;3;1;20200102;3.5
1;141;44;4;1;20200102;15
1;141;186;6;1;20200102;3
1;141;374;4;1;20200102;3
1;141;336;1;1;20200102;3
1;141;357;4;1;20200102;3
1;142;202;5;1;20200102;3.5
1;142;427;6;1;20200102;3
1;142;73;1;1;20200102;11
1;142;240;3;1;20200102;2.5
1;142;53;5;1;20200102;15
1;142;51;5;1;20200102;11
1;142;34;1;1;20200102;15
1;143;16;5;1;20200102;10
1;143;408;5;1;20200102;1.8
1;143;56;1;1;20200102;14.5
1;143;315;1;1;20200102;2.5
1;143;153;1;1;20200102;7
1;143;103;2;1;20200102;7.5
1;143;214;2;1;20200102;2.5
1;144;174;5;2;20200102;3.5
1;144;93;2;2;20200102;7
1;144;237;4;2;20200102;3
1;144;404;1;2;20200102;3
1;144;133;2;2;20200102;6.5
1;144;268;1;2;20200102;6.5
1;144;277;3;2;20200102;7.5
1;145;194;5;1;20200102;2.5
1;145;139;6;1;20200102;7
1;145;46;5;1;20200102;11
1;145;42;4;1;20200102;14.5
1;145;383;6;1;20200102;3
1;145;74;2;1;20200102;11
1;145;376;2;1;20200102;3.5
1;146;330;5;1;20200102;3
1;146;221;6;1;20200102;3.5
1;146;126;3;1;20200102;8
1;146;57;6;1;20200102;14.5
1;146;207;5;1;20200102;3
1;146;438;6;1;20200102;3
1;146;38;1;1;20200102;14.5
1;147;143;6;1;20200102;5
1;147;60;1;1;20200102;14.5
1;147;53;6;1;20200102;15
1;147;316;5;1;20200102;1.5
